high,low,open,close,Volume BTC
18264.99,18060.83,18254.24,18133.21,2136.944698
18230,18088,18133.22,18184.99,1687.70425
18477,18184.99,18185,18430.33,4461.711904
18548.32,18347.81,18430.33,18481.97,3561.592417
18550,18435.81,18482.1,18506.87,2470.427799
18593.81,18431.26,18506.87,18579.5,2283.371404
18619.79,18450,18579.67,18523.79,2119.718173
18627.29,18477.62,18523.79,18520.47,1835.535407
18677,18512.9,18520.27,18623,3499.555499
18625,18375.55,18623.05,18462.31,4220.609403
18510,18326.03,18462.7,18478.54,3054.085606
18589,18446.5,18478.54,18503.06,2240.917883
18655,18503.11,18503.11,18600.95,3413.482688
18840,18600.94,18600.94,18837.16,4675.208754
19210,18788.11,18837.16,19151.49,9286.987366
19782.1,19135,19151.49,19480.8,15792.38031
19863.16,19152.25,19480.73,19291.88,16227.996535
19579,19127.48,19291.88,19196.4,7387.105824
19470,19011.1,19196.41,19393.6,6736.145261
19467.23,19141.89,19393.6,19175.78,4761.075837
19315,19050,19175.87,19259.98,3291.4662
19494.35,19170.78,19259.98,19439.48,3745.422077
19520,19323.18,19439.27,19381.25,2732.124008
19500,19233.09,19379.86,19499.99,2253.147885
19747.05,19450.43,19500,19695.87,5413.398648
19720,19479.8,19695.87,19565.47,4570.361518
19639.99,19433.15,19565.47,19605.75,2702.459235
19704.93,19548.57,19605.75,19680.95,2408.229978
19682.77,19340,19680.96,19419.74,2889.848604
19527.02,19344.92,19419.73,19354.31,3400.857941
19502.54,19281.38,19352.64,19483.73,2620.883792
19517.94,19309.87,19483.73,19338.34,3129.776329
19546.81,19300,19338.33,19515.63,3009.225182
19567,19441.19,19515.62,19466.99,3143.172961
19570,19426.96,19467,19565,2824.268695
19800,19558.77,19564.99,19739.51,7640.260767
19888,18886,19739.51,19425,14556.657151
19482.01,18399.99,19425.4,18551.35,17554.24707
18844.15,18001.12,18550.25,18759.73,14772.777639
19364.82,18651,18759.74,19285.31,7821.047189
19489.3,19147.6,19285.3,19263.37,6838.162713
19325.83,18938.22,19263.36,19058.8,5690.017039
19086.95,18611.88,19058.8,19058.4,6526.028983
19074.64,18693.37,19058.4,18738.82,3316.505911
19135.19,18720.48,18738.83,19069.79,2954.651375
19150,18862,19069.79,19024.32,2451.419624
19211,18936.61,19024.33,19038.39,2275.27857
19156.72,18830.18,19038.39,18895,1719.522796
18943.26,18725,18895.01,18764.96,2883.10159
18877.92,18433,18764.96,18836.51,4372.162317
18972.12,18703,18836.5,18854.01,2504.979019
18863.73,18639.86,18854.01,18676.4,1647.545452
18788.32,18506.16,18676.39,18618.25,3284.666149
18700,18330,18618,18550.96,4330.094724
18660,18465.42,18550.95,18654.41,2661.915712
18939.97,18630.63,18654.27,18926.66,4068.001777
19135,18833,18924.13,19124.48,4325.750236
19342,19059.09,19124.49,19195.19,4980.517871
19319.67,18977.03,19195.52,19035.99,3695.078977
19196.63,18991.43,19036.29,19103.39,3344.073936
19199,19022.47,19103.38,19127.31,2688.864019
19129.13,18792.31,19127.31,18940.98,4128.997824
19250.7,18919.31,18940.97,19124.51,3955.239884
19175,18850,19126.75,18910.21,4219.856604
18989,18728.38,18910.21,18891.57,3966.239422
19015.7,18770,18891.57,18856.25,3304.383039
18999,18810.27,18856.25,18976.33,2378.363036
19068,18894.8,18976.33,19011.99,2505.872597
19139.06,18964.08,19011.97,19101.1,2128.498473
19150,19044.85,19101.1,19083.4,2075.778464
19168.91,19046.3,19083.77,19145.01,1486.371573
19235,19099,19145,19111.13,1845.354603
19260,19089.5,19111.13,19204.09,2012.40777
19299,19150.76,19204.08,19180,2131.560886
19184.54,18940,19180,19016.91,2664.789937
19099.05,18945,19016.92,19041.73,2011.154103
19178.87,19013.17,19041.73,19087,1658.093318
19124.03,19022.22,19087.01,19041.21,1398.143328
19110,18867.2,19041.21,18922.83,2207.439489
19015.42,18880.51,18922.83,18970.24,1915.073941
19250,18911,18970.24,19208.11,3187.186407
19450,19161.85,19208.11,19378.79,6548.804707
19420.96,19097.6,19378.79,19363.99,4473.862826
19422.9,19244.75,19363.98,19353.69,3404.982735
19444.4,19290,19353.69,19396.5,3752.006358
19425,19219.78,19396.49,19321.26,3073.255484
19375.16,19252.2,19321.26,19281,2397.631645
19397,19274,19281.51,19351.32,2196.785603
19536.2,19300,19351.32,19535,4242.672379
19598,19251.76,19535,19354.78,5994.113495
19384.23,19194.06,19354.78,19299.23,2612.551421
19398.9,19299.24,19299.24,19371.46,2030.270253
19422.9,19328.51,19371.46,19414.29,1747.888777
19435.29,19306.27,19414.29,19369.44,1970.71359
19462.24,19328.92,19369.44,19438.86,1585.05878
19479.71,19402,19438.86,19464.11,1224.310923
19540,19402.11,19464.12,19421.9,2261.040894
19527,19378.92,19422.34,19460.65,2083.900225
19489.84,19319.39,19462.49,19321.42,1937.056634
19375,19250,19323.31,19251.92,2016.847648
19323.31,19122.74,19251.92,19162.62,2645.78391
19318.83,19122.48,19162.62,19286.78,2332.879073
19312.79,19190.52,19286.78,19200.07,1607.201706
19367.05,19192.89,19200.01,19317.13,1791.575063
19335.83,19238.31,19317.13,19283.94,2191.960974
19447.14,19281.23,19283.94,19388.89,3152.638117
19410.49,19316.11,19388.9,19354.23,1738.767103
19360.73,18900,19354.23,18978.35,9630.663093
19077.16,18700,18978.35,18833.25,5226.950061
19029.56,18686.38,18834.48,19026.49,6651.625618
19027,18914.42,19026.49,19005.34,2476.86035
19146.22,18917.84,19005.34,19046.11,3301.095255
19073.46,18938.25,19046.11,18943.35,2288.005452
18991.7,18817,18944.06,18981.28,3493.465697
19029.2,18932.23,18981.28,18968.93,1898.7485
19078.68,18929.16,18968.82,19056.45,1718.020232
19065,19000,19056.45,19038.73,1689.617236
19045.34,18880,19038.73,18962.53,2390.289129
18988.75,18725.6,18962.52,18806.41,3265.941089
18875.27,18565.31,18807.09,18665.3,2805.203431
18841,18601.5,18665.31,18650.52,2948.572604
18791.53,18500,18650.51,18764.23,4398.592542
18819.83,18634.5,18764.23,18644.89,2253.931869
18848.62,18641.1,18644.88,18789.66,2388.321713
18880,18738.34,18789.65,18818.85,2317.888684
18932,18800,18818.05,18863.9,1551.894666
18970,18840.69,18863.9,18954.42,1647.778313
18990.08,18906.16,18955.83,18963.03,1590.750531
18986.61,18900,18963.03,18911.31,1514.204824
19177,18911.3,18911.3,19149.9,3390.549236
19165,19053.05,19149.9,19110.42,1671.420619
19137.28,19037.5,19110.42,19114.48,1404.535637
19127.46,18959.03,19114.48,19013.43,2031.724234
19080.01,18965.45,19013.43,19060.01,1505.479033
19069.9,18941.74,19060.27,18983.13,1663.18758
19092.03,18963.83,18982.57,19080.01,2031.09956
19150,19051,19080.01,19110.78,1878.881403
19149.92,19044.28,19111.13,19099,1712.332099
19125.76,19026,19098.99,19125.76,1130.566015
19140,19085,19125.77,19116.3,1113.481955
19172.37,19075.3,19116.65,19119.19,1273.081414
19140,18993.92,19119.19,19054.9,1291.846074
19110,19000,19055.24,19007.04,1050.880547
19052.17,18977.16,19007.04,19020.5,772.952693
19157.52,19020.08,19020.59,19147.66,1337.367332
19277,19131.02,19147.66,19268.81,2729.198654
19342,19228,19268.81,19261.52,2377.439344
19288.06,19206.03,19261.51,19233.43,1450.02811
19245.91,19137.18,19233.44,19183.39,1223.127577
19231.08,19155.04,19183.39,19185.92,881.834286
19222.54,19105,19185.92,19151.97,1054.988231
19224.66,19133.5,19152,19183.94,845.302981
19260,19172.3,19184.23,19230.99,921.805973
19251,19003.64,19230.99,19017.56,2003.080539
19083.98,18950.87,19017.54,19042.22,2087.157592
19061.53,18957.04,19042.23,19041.31,1124.016156
19100,18959.73,19041.32,19089.16,1115.628806
19089.16,18960.55,19089.15,18982.47,1111.226328
19021,18857,18982.87,18953.07,2100.601588
19131.53,18930.98,18953.07,19120,1809.57926
19152.38,19094,19120.27,19125.83,1350.286034
19213.09,19018,19125.84,19106.8,1927.444027
19177.16,19065.91,19106.46,19128.02,920.596848
19174.36,19093.78,19127.86,19105.21,870.086461
19156.96,19076.47,19105.2,19132.62,870.441944
19184.62,19123.41,19132.62,19168.73,868.814714
19244,19114.01,19168.73,19238.08,1606.570085
19249,19045,19238.08,19125.44,1481.428442
19420,19125.55,19125.55,19359.4,4312.407881
19420.91,19288.23,19358.67,19318.56,1983.516535
19349.55,19219.99,19318.56,19293.08,1527.856348
19307.49,19169.35,19293.09,19200,1548.269166
19288.23,19157.55,19200.01,19282.68,1339.849597
19306.11,19233.36,19282.68,19285.97,1193.985926
19299,19240,19285.97,19246.26,1023.882776
19356.3,19237.37,19246.25,19306.36,1454.812033
19399,19293.93,19306.36,19371.3,1503.212608
19386.15,19200,19371.24,19250.84,1808.057972
19256.62,19177.99,19250.85,19213.34,1678.482081
19254.06,19147.05,19213.34,19183.41,1839.598649
19231.22,19090,19183.41,19103.58,1914.160878
19239,19097.5,19103.79,19238.8,2301.613075
19253.09,19180.7,19239,19187.67,1522.342358
19234.61,19095.72,19187.9,19195.84,2077.875894
19257.03,19168.88,19195.84,19213.9,1660.035444
19241.39,19166.79,19213.9,19188.36,1587.897438
19210.09,19139.99,19188.29,19160.01,1440.248622
19188.16,18902.88,19160.01,18939.7,4582.186702
19039.02,18912.31,18938.51,18967.01,1898.119135
19059.8,18935.06,18967.01,19050.63,1533.444692
19115.28,19015.36,19050.63,19075.41,1561.729683
19115.78,19057.86,19075.45,19114.48,788.101718
19217.64,19072.8,19114.49,19166.9,1603.016963
19229.99,19132.67,19166.9,19228.4,1539.700738
19235.6,19150.25,19228.41,19210.62,1465.000464
19215.34,19160,19210.63,19177.61,1061.470891
19196,19132.78,19177.61,19154.73,1086.763535
19210,19151.96,19154.73,19181.21,1423.218666
19293.76,19181.21,19181.21,19293.76,1362.402648
19294.84,19091,19293.76,19160.49,1931.913758
19199.62,19135,19160.49,19143.1,1877.753232
19168.88,19010,19143.1,19069.96,2558.836053
19101.59,18700,19069.95,18791.77,5751.663474
18879,18700.04,18791.78,18816,3764.950593
18869.23,18730,18816,18762.96,2445.010049
18864.06,18610,18762.95,18726.93,4536.598736
18942.3,18726.92,18726.92,18922.84,3398.709741
18974.83,18861.47,18923.42,18865.01,2255.911886
18913.14,18780,18865,18809.91,2017.421275
18910,18745.31,18809.91,18832.03,2390.26467
18937.81,18818,18832.02,18927.41,1365.998541
18930.84,18826.08,18927.41,18831,1791.746261
18895,18787.87,18831,18795.74,1381.006558
18848,18664.51,18795.74,18742.63,3177.566538
18827.34,18687.8,18742.64,18777.86,1763.504325
18837.45,18320,18778.02,18340.01,4197.202626
18500,18200,18336.5,18324.11,7082.332356
18380,18120,18324.11,18180.01,4284.974779
18329.65,18032,18180,18215.49,4099.081784
18350.36,18151.6,18215.5,18281,2790.501477
18310,18220.88,18281.26,18300.01,1888.927345
18308.39,18125,18300,18159.58,2057.228798
18242.32,18058,18159.57,18205.5,2983.491849
18280,18153.36,18206.57,18214.09,2142.323158
18244.26,17830,18214.08,17924.07,5288.683222
18048.12,17650,17924.06,17955.78,8243.276243
18108.64,17919.93,17955.78,18036.34,4587.527362
18249,17978.16,18040.98,18234.65,4049.214998
18379.87,18180.72,18234.66,18244.95,4005.127067
18365,18210.05,18244.94,18234.74,2551.592987
18498,18169.1,18234.74,18483.5,3956.733743
18523.99,18425.17,18483.24,18451.01,3858.941662
18470.22,18290.49,18451.01,18349.5,3458.085019
18392,18252.15,18349.5,18389.74,2491.702939
18435,18297.32,18389.73,18304.06,2386.467822
18352.22,18165,18304.06,18196.4,2456.281166
18289.06,18196.11,18196.41,18260.03,1802.917152
18372,18211.78,18260.02,18341.02,2640.593524
18550,18326.04,18341.01,18519.37,3203.221946
18613.99,18485.71,18519.32,18556.11,2659.087548
18639.57,18531.29,18556.12,18541.28,1699.570211
18557.32,18416.17,18541.29,18432.01,1824.411371
18501.96,18303.28,18432.01,18431.25,1984.13813
18485.71,18353.29,18431.25,18386.02,1684.784578
18500,18350,18386.02,18409.77,1492.900435
18493.28,18389,18409.78,18418.15,1491.721766
18420.8,18305.4,18418.15,18372.37,1571.720153
18435.74,18278.44,18372.36,18298.22,2065.773007
18386.16,18287.78,18298.23,18335.91,1225.145125
18471.18,18319.74,18335.91,18433.3,1918.034657
18480,18224.01,18433.31,18237.52,2921.513279
18281.01,18070,18237.51,18145,3256.288961
18254.48,18117.32,18145,18192.49,2447.637312
18290.63,18165.89,18192.5,18209.96,1783.460883
18246.8,18045.31,18209.72,18233.65,3702.028832
18252.55,18040.01,18233.65,18079.99,3043.013527
18151,17911.12,18080,18134.08,4777.60176
18225.31,18096.42,18132.11,18176.99,2836.097029
18217.95,18076.07,18176.99,18213.86,1822.381199
18316.76,18195.01,18213.87,18274.75,2327.712761
18403.28,18225.31,18274.74,18403.1,2437.619642
18435.74,18342.56,18403.11,18365.78,2400.941605
18405.62,18305.74,18365.79,18349,1405.94011
18397.77,18297.76,18348.99,18326.36,1007.941783
18380.41,18220,18326.36,18254.63,1461.867189
18292.73,17950,18254.81,18018.32,3824.693799
18074.8,17804,18018.31,17901.45,5573.67197
18040.81,17801.37,17901.44,17804.97,3702.977958
17996.14,17715.6,17804.97,17990.88,3471.134571
18048.6,17929.81,17990.69,17959.72,2129.211271
18021.42,17833.88,17959.73,17899.44,2208.244252
17968,17814.73,17899.43,17923.6,1844.101172
17944.87,17700.51,17923.6,17811.95,3651.861489
18001.15,17810.5,17811.96,17898.79,3799.966897
17908,17728.25,17899.46,17802.6,2599.671677
17874.01,17572.33,17802.6,17758.45,5006.234384
17761.1,17600,17758.46,17647.71,3575.265625
17916.5,17617,17647.71,17864.73,4028.592436
17987.98,17827.68,17864.73,17972.01,2900.77125
18068,17901.07,17972,18058.76,3657.438567
18132,18028,18058.75,18104.74,3191.423603
18111.55,17942.85,18104.74,17978.14,2468.647851
18007,17852,17978.15,17995.53,2771.296577
18046.83,17943.29,17995.5,18044.26,1971.882831
18093.95,17959.22,18044.26,17977,2055.802959
18060,17925.37,17975.08,17982.89,2012.499396
18125.18,17952.15,17983.47,18100.01,2363.583895
18184,18067.72,18100.01,18127.81,1977.130093
18149.75,18012.69,18127.81,18036.53,1824.619736
18370,18020.7,18036.53,18342.06,4583.783306
18375,18271.1,18342.05,18283.84,1922.630745
18350,18278.14,18283.84,18319.99,1370.498539
18336.82,18268.34,18319.99,18282.02,1178.519836
18390,18261.32,18282.01,18370.28,1520.77657
18398.19,18310.01,18370.28,18313.36,1600.542043
18366.24,18278.91,18313.35,18315.76,1342.470282
18400,18300.67,18315.76,18380.85,1514.440818
18450,18318.98,18380.85,18377.64,2153.284652
18478,18345.14,18377.35,18433.47,1957.433154
18459.42,18370,18433.47,18382.1,1482.558626
18513.66,18366.68,18382.11,18506.1,1892.703046
18525.33,18427.01,18506.1,18445.15,1831.731773
18451.35,18388.88,18445.14,18400.21,1443.035834
18475.63,18308.82,18400.21,18372.97,2537.663833
18434.62,18317.67,18372.98,18399.01,1786.916682
18450.46,18362.42,18399.01,18397.88,1754.689938
18527.93,18374.07,18397.87,18483.17,1642.530837
18746.33,18482.47,18482.83,18687.62,4917.028007
18850,18687.63,18687.63,18805.29,3255.899793
18840.4,18745.01,18805.29,18770.68,2031.985016
18840.4,18729.09,18770.67,18787.72,1855.293184
18948.66,18754.37,18787.72,18870.51,2213.09286
18880.37,18768.77,18872.07,18808.69,1730.469058
18875,18711.12,18808.69,18750,2078.489661
18808.98,18711.57,18750,18795.31,1142.36527
18830,18750.02,18795.12,18812.61,1530.614138
18831.36,18760.77,18812.61,18784.42,932.07127
18884.5,18768.19,18784.56,18852.51,1252.673306
18938.55,18815,18852.51,18850,2197.616883
18984.55,18844.95,18849.99,18973.93,1930.019028
19306.27,18973.93,18973.93,19247.68,7062.527311
19322.24,19179.5,19249.21,19245.91,3622.141403
19301.14,19185.74,19245.25,19263.25,2399.866077
19370,19255,19263.26,19278.99,3202.08969
19349,19200,19278.99,19316.81,2247.859112
19400,19265.91,19316.8,19348.97,3516.700147
19411,19290.01,19348.97,19321.13,2820.186035
19364,19275.41,19321.13,19292.13,1662.41871
19334.08,19080,19292.13,19211.34,3876.890837
19385,19208.7,19211.34,19328.12,3401.557937
19334.85,19197.36,19328.11,19273.6,1835.01721
19273.6,19172.33,19273.59,19185.33,1636.424148
19233,19155,19185.33,19193.78,1307.778726
19193.29,19089.63,19193.28,19154.57,1908.19497
19225.63,19150,19154.56,19190.01,1153.642827
19194.33,18971,19190,19112.41,2215.95021
19225,19090,19112.41,19174.99,1627.726838
19174.99,19000,19174.99,19057.19,1888.751084
19112.74,19019.65,19056.23,19085.64,1246.655384
19307.09,19052.62,19085.64,19297.7,2765.118326
19347,19227.01,19297.9,19260.68,2413.537572
19282.11,19055.51,19260.68,19126.94,2675.257429
19130,19033.84,19126.93,19085.53,1556.626987
19207.93,19080.4,19085.53,19206.23,1741.878147
19210,19100.43,19206.24,19155.8,1326.684257
19244.69,19140,19155.8,19222,2065.456886
19258.96,19120,19222,19184.61,1986.246842
19215.19,19052.72,19184.6,19088.94,2101.350737
19144.14,19051.11,19088.94,19106.44,1864.319235
19147,19028.97,19106.43,19114.66,2118.835216
19199.86,19063.31,19114.66,19184.19,2220.236947
19227.66,19088.88,19184.2,19221.74,2439.250888
19300,19158.57,19221.75,19200.07,3589.350164
19237.79,19114.58,19200,19152.37,1896.167202
19170.51,19113.08,19152.59,19143.09,1255.884608
19236.76,19143.38,19143.38,19236.75,1817.186019
19236.76,19165,19236.75,19175.88,1343.180358
19216.57,19130.85,19175.88,19208.07,1386.346738
19220.85,19150.85,19208.08,19197.83,1359.138901
19296,19188.76,19197.82,19291.9,1317.369348
19349,19200.85,19291.99,19273.14,2882.372019
19395,19243.64,19273.69,19394.94,2998.531387
19470,19320.85,19394.94,19455.06,2941.282431
19570,19444.25,19455.06,19458.97,5055.6835
19509.57,19416.35,19458.98,19479.7,1934.600997
19497.36,19161.03,19479.69,19180.71,3179.726241
19259.78,19050,19180.7,19132.4,3984.043664
19211.76,19101,19133.29,19186.12,2257.168193
19226.95,19146.95,19186.12,19197.6,1730.803117
19219.96,19106.95,19197.59,19137.24,1854.09426
19209.99,19074,19136.96,19187.51,2498.768
19350,19117.9,19187.51,19310,3596.157208
19334.9,19241.07,19309.99,19293.54,1837.391665
19383.98,19256.33,19293.54,19291.4,2177.678422
19349,19263.5,19291.4,19349,1506.492391
19433,19256.27,19349.16,19337.46,3320.865118
19429.27,19337.46,19337.46,19403.31,2771.86623
19425.87,19328.06,19403.31,19364.1,2346.463058
19422.92,19352.48,19364.09,19399.53,1851.189273
19543,19390,19399.53,19530,3565.309308
19545,19465,19529.99,19530.38,2470.61552
19547,19461.55,19530.38,19491.87,1595.053706
19511.99,19276,19491.87,19419.92,3770.651415
19489.09,19379.19,19419.93,19461.38,1176.976643
19471.18,19345.51,19461.37,19426.43,1412.954264
19454.97,19278.6,19426.43,19365.29,2363.836441
19420,19317.01,19365.28,19389.37,1791.407177
19488.02,19389.37,19389.37,19442.08,1919.597241
19454,19325,19442.08,19346.52,2010.880432
19403.07,19300.3,19346.51,19358.68,1417.796057
19421.8,19339.35,19358.31,19373.81,1444.892753
19454.93,19341.4,19373.82,19429.89,1512.570737
19451.03,19399,19429.9,19423.96,1290.055946
19487.17,19370.62,19423.95,19482.57,1854.4269
19525,19420.84,19482.57,19516.69,2118.952672
19800,19498.01,19516.22,19798.17,8207.25114
19860,19645.9,19798.18,19739.78,5884.326771
19889.99,19680,19739.78,19762.81,6075.101618
20450,19762.8,19762.8,20319.51,11510.059772
20799,20206.16,20320.85,20649,14801.122043
20733,20539,20650.01,20661.37,7170.614379
20865.43,20620,20661.37,20854.56,7391.879642
20855,20573.82,20854.56,20639.82,5243.123474
20737.44,20550,20639.82,20585.79,3487.839577
20766.39,20550,20585.79,20736.87,2693.660582
20839,20727.3,20736.87,20802.82,3210.854218
21288,20711,20802.82,21192.78,7677.808354
21444.44,21172.79,21191.53,21366.42,6275.220393
21560,21200,21366.02,21335.52,6953.057251
21400,21230,21335.52,21389.25,4427.884694
21860.05,21389.26,21389.26,21719.22,6860.927779
21994,21642.13,21719.77,21913.9,5864.760533
22166,21703.67,21913.91,21753.26,7372.388063
21900,21735.09,21752.65,21785.88,3477.941858
22311.38,21781.99,21785.87,22280,5326.441496
22400,22053,22280,22172.72,6338.231327
22488,22102,22172.72,22478.76,5356.558094
22990,22400,22478.75,22904.7,12107.706886
23800,21801,22904.7,22650,23832.91859
22934,22380.79,22648.86,22618.11,11643.529767
22808.56,22528.73,22617.73,22752.16,5168.285261
23199,22600,22752.15,23149.99,6628.225882
